,league,season,player,team_id,position,goals,assists,key_passes,xG,xA,time,shots,player_id,xGChain,xGBuildup
146,EPL,2014,Kyle Walker,82,DR,0,0,0,0.0,0.0,90,0,638,0.039951320737600333,0.039951320737600333
147,EPL,2014,Ben Davies,82,DL,0,1,1,0.0,0.08989197760820389,90,0,660,0.12984329462051392,0.039951320737600333
148,EPL,2014,Pablo Zabaleta,88,DR,0,1,3,0.4150427877902985,0.19934508204460144,90,1,610,0.751145601272583,0.3361028134822845
149,EPL,2014,Aleksandar Kolarov,88,DL,0,1,2,0.0,0.20964637398719788,90,0,621,0.5977987051010132,0.4646628201007843
150,EPL,2014,Kyle Walker,82,DR,0,0,0,0.0,0.0,90,0,638,0.43865805864334106,0.43865805864334106
151,EPL,2014,Ben Davies,82,DL,0,0,2,0.0,0.0829319879412651,90,0,660,0.6690142750740051,0.5860822796821594
152,EPL,2014,Calum Chambers,83,DR,0,0,0,0.0,0.0,90,0,508,0.016549130901694298,0.016549130901694298
153,EPL,2014,Kieran Gibbs,83,DL,0,0,0,0.0,0.0,90,0,545,0.4571831822395325,0.4571831822395325
154,EPL,2014,Branislav Ivanovic,80,DR,0,0,1,0.0774458572268486,0.06311489641666412,90,2,682,0.2708789110183716,0.2423497885465622
155,EPL,2014,César Azpilicueta,80,DL,0,0,1,0.0,0.01346075814217329,90,0,681,0.6299883723258972,0.6165276169776917
156,EPL,2014,Branislav Ivanovic,80,DR,0,0,2,0.0604616068303585,0.2327170670032501,90,1,682,0.8387811183929443,0.5456024408340454
157,EPL,2014,César Azpilicueta,80,DL,0,0,0,0.0,0.0,90,0,681,0.2751123309135437,0.2751123309135437
158,EPL,2014,Bacary Sagna,88,DR,0,0,1,0.0,0.13597075641155246,90,0,625,0.7409070730209351,0.6049363017082214
159,EPL,2014,Gaël Clichy,88,DL,0,0,1,0.0,0.034412145614624016,90,0,613,0.034412145614624016,0.0
160,EPL,2014,Kyle Walker,82,DR,0,0,0,0.0,0.0,90,0,638,0.05974068865180016,0.05974068865180016
161,EPL,2014,Danny Rose,82,DL,0,0,2,0.01029785443097353,0.07352380454540253,90,1,641,0.08382166177034378,0.0
162,EPL,2014,Mathieu Debuchy,83,DR,0,0,1,0.09277862310409546,0.112371563911438,90,2,967,0.5414376258850098,0.4824439883232117
163,EPL,2014,Kieran Gibbs,83,DL,0,1,1,0.0,0.3224426507949829,90,0,545,0.859347939491272,0.5369052886962891
164,EPL,2014,Vlad Chiriches,82,DR,0,0,0,0.0,0.0,90,0,1395,0.013158062472939493,0.013158062472939493
165,EPL,2014,Ben Davies,82,DL,0,0,0,0.013158062472939493,0.0,90,1,660,0.013158062472939493,0.013158062472939493
166,EPL,2014,Branislav Ivanovic,80,DR,0,0,0,0.015473314560949802,0.0,90,1,682,0.2589159905910492,0.24344268441200256
167,EPL,2014,Filipe Luis,80,DL,0,0,1,0.07713239639997482,0.16631028056144714,90,1,2265,0.3897699415683745,0.3126375377178192
168,EPL,2014,Pablo Zabaleta,88,DR,0,0,0,0.0,0.0,90,0,610,0.343937486410141,0.343937486410141
169,EPL,2014,Aleksandar Kolarov,88,DL,0,0,0,0.022099629044532776,0.0,90,1,621,0.06266798824071884,0.06266798824071884
